annotator_ID|topic|original_text|counterfactual|timeInS|a_frames|a_fluency|a_meaning|experiment_type|original_frames|target_frames
11|ne|Exorbitant Cost : Cost estimates for new reactor construction continue to soar and are unpredictable .|Exorbitant calculations: Energy estimates for new reactor construction continue to soar and are unpredictable.|77|--ENERGY-----RELIABILITY-----|4|0|ne/exchange_random_labels_1_by_t5-small_TOP10|O-COSTS|HEALTH
31|ne|Exorbitant Cost : Cost estimates for new reactor construction continue to soar and are unpredictable .|Exorbitant calculations: Energy estimates for new reactor construction continue to soar and are unpredictable.|26|-COSTS-----------|4|-1|ne/exchange_random_labels_1_by_t5-small_TOP10|O-COSTS|HEALTH
99|ne|Exorbitant Cost : Cost estimates for new reactor construction continue to soar and are unpredictable .|Exorbitant calculations: Energy estimates for new reactor construction continue to soar and are unpredictable.|70|-COSTS-----------|4|0|ne/exchange_random_labels_1_by_t5-small_TOP10|O-COSTS|HEALTH
11|ne|Exorbitant Cost : Cost estimates for new reactor construction continue to soar and are unpredictable .|Exorbitant Costs: Cost estimates for new reactor construction continue to soar and are unpredictable.|14|-COSTS------RELIABILITY-----|5|10|ne/exchange_random_labels_1_by_t5-large_TOP10//ne/framed_decoding0.1/exchange_random_labels_1_by_t5-large_TOP10|O-COSTS|WEAPONS//PUBLIC
31|ne|Exorbitant Cost : Cost estimates for new reactor construction continue to soar and are unpredictable .|Exorbitant Costs: Cost estimates for new reactor construction continue to soar and are unpredictable.|11|-COSTS-----------|4|10|ne/exchange_random_labels_1_by_t5-large_TOP10//ne/framed_decoding0.1/exchange_random_labels_1_by_t5-large_TOP10|O-COSTS|WEAPONS//PUBLIC
99|ne|Exorbitant Cost : Cost estimates for new reactor construction continue to soar and are unpredictable .|Exorbitant Costs: Cost estimates for new reactor construction continue to soar and are unpredictable.|15|-COSTS-----------|4|10|ne/exchange_random_labels_1_by_t5-large_TOP10//ne/framed_decoding0.1/exchange_random_labels_1_by_t5-large_TOP10|O-COSTS|WEAPONS//PUBLIC
11|ne|Exorbitant Cost : Cost estimates for new reactor construction continue to soar and are unpredictable .|Exorbitant emission estimates have sound implications: Space emission estimates for new reactor construction continue to soar and are unpredictable.|56|ACCIDENTS/SECURITY-------RELIABILITY-----|4|0|ne/framed_decoding0.2/exchange_random_labels_1_by_t5-small_TOP50//ne/framed_decoding0.2/exchange_random_labels_1_by_t5-small_TOP10|O-COSTS|ENVIRONMENTAL//ENVIRONMENTAL
31|ne|Exorbitant Cost : Cost estimates for new reactor construction continue to soar and are unpredictable .|Exorbitant emission estimates have sound implications: Space emission estimates for new reactor construction continue to soar and are unpredictable.|55|---ENVIRONMENTAL---------|1|-1|ne/framed_decoding0.2/exchange_random_labels_1_by_t5-small_TOP50//ne/framed_decoding0.2/exchange_random_labels_1_by_t5-small_TOP10|O-COSTS|ENVIRONMENTAL//ENVIRONMENTAL
99|ne|Exorbitant Cost : Cost estimates for new reactor construction continue to soar and are unpredictable .|Exorbitant emission estimates have sound implications: Space emission estimates for new reactor construction continue to soar and are unpredictable.|38|-COSTS-----------|4|0|ne/framed_decoding0.2/exchange_random_labels_1_by_t5-small_TOP50//ne/framed_decoding0.2/exchange_random_labels_1_by_t5-small_TOP10|O-COSTS|ENVIRONMENTAL//ENVIRONMENTAL
11|ne|Firstly , it does n't let out green house gases that destroy the environment .|Firstly, it doesn't let out nuclear, but that is not.|165|ACCIDENTS/SECURITY------------|3|-1|ne/framed_decoding0.1/exchange_random_labels_1_by_t5-small_TOP10|O-ENVIRONMENTAL|ACCIDENTS/SECURITY
31|ne|Firstly , it does n't let out green house gases that destroy the environment .|Firstly, it doesn't let out nuclear, but that is not.|12|------------|1|-1|ne/framed_decoding0.1/exchange_random_labels_1_by_t5-small_TOP10|O-ENVIRONMENTAL|ACCIDENTS/SECURITY
99|ne|Firstly , it does n't let out green house gases that destroy the environment .|Firstly, it doesn't let out nuclear, but that is not.|20|------------|1|0|ne/framed_decoding0.1/exchange_random_labels_1_by_t5-small_TOP10|O-ENVIRONMENTAL|ACCIDENTS/SECURITY
11|ne|For example , billions of becquerels of radiation leaking from Fukushima are thrown around to lay audiences who have no idea what a becquerel is .|For example, billions of becquerels of data from Fukushima are thrown around to lay audiences who have no idea what a becquerel is.|61|------PUBLIC------|4|10|ne/framed_decoding0.2/exchange_random_labels_1_by_t5-large_TOP10|HEALTH-O-PUBLIC|PUBLIC-ACCIDENTS/SECURITY
31|ne|For example , billions of becquerels of radiation leaking from Fukushima are thrown around to lay audiences who have no idea what a becquerel is .|For example, billions of becquerels of data from Fukushima are thrown around to lay audiences who have no idea what a becquerel is.|72|--ENERGY-ENVIRONMENTAL--------WEAPONS-|4|0|ne/framed_decoding0.2/exchange_random_labels_1_by_t5-large_TOP10|HEALTH-O-PUBLIC|PUBLIC-ACCIDENTS/SECURITY
99|ne|For example , billions of becquerels of radiation leaking from Fukushima are thrown around to lay audiences who have no idea what a becquerel is .|For example, billions of becquerels of data from Fukushima are thrown around to lay audiences who have no idea what a becquerel is.|103|------------|4|1|ne/framed_decoding0.2/exchange_random_labels_1_by_t5-large_TOP10|HEALTH-O-PUBLIC|PUBLIC-ACCIDENTS/SECURITY
11|ne|For example , billions of becquerels of radiation leaking from Fukushima are thrown around to lay audiences who have no idea what a becquerel is .|For example, billions of becquerels of radiation leaking from Fukushima are unknown unless we know what a becquerel is.|40|ACCIDENTS/SECURITY------PUBLIC------|4|10|ne/remove_random_labels_1_by_t5-large_TOP10|HEALTH-O-PUBLIC|HEALTH
31|ne|For example , billions of becquerels of radiation leaking from Fukushima are thrown around to lay audiences who have no idea what a becquerel is .|For example, billions of becquerels of radiation leaking from Fukushima are unknown unless we know what a becquerel is.|25|--ENERGY-ENVIRONMENTAL--------WEAPONS-|3|-1|ne/remove_random_labels_1_by_t5-large_TOP10|HEALTH-O-PUBLIC|HEALTH
99|ne|For example , billions of becquerels of radiation leaking from Fukushima are thrown around to lay audiences who have no idea what a becquerel is .|For example, billions of becquerels of radiation leaking from Fukushima are unknown unless we know what a becquerel is.|523|---ENVIRONMENTAL---------|4|0|ne/remove_random_labels_1_by_t5-large_TOP10|HEALTH-O-PUBLIC|HEALTH
11|ne|For his part , Gundersen has successively raised his estimates of the number of cancers that will result from Fukushima ’s meltdown after the quake and tsunami from a few hundred thousand to , again , the round figure of a million .|For his part, Gundersen has successively raised his estimates of the number of cancers that will result from Fukushima ’s destruction of the earth after the quake and tsunami from a few hundred thousand to, again, the round figure of a million.|64|ACCIDENTS/SECURITY---ENVIRONMENTAL---------|4|10|ne/remove_random_labels_1_by_t5-small_TOP10|HEALTH-O-ACCIDENTS/SECURITY|HEALTH
31|ne|For his part , Gundersen has successively raised his estimates of the number of cancers that will result from Fukushima ’s meltdown after the quake and tsunami from a few hundred thousand to , again , the round figure of a million .|For his part, Gundersen has successively raised his estimates of the number of cancers that will result from Fukushima ’s destruction of the earth after the quake and tsunami from a few hundred thousand to, again, the round figure of a million.|67|--ENERGY---HEALTH------WEAPONS-|4|10|ne/remove_random_labels_1_by_t5-small_TOP10|HEALTH-O-ACCIDENTS/SECURITY|HEALTH
99|ne|For his part , Gundersen has successively raised his estimates of the number of cancers that will result from Fukushima ’s meltdown after the quake and tsunami from a few hundred thousand to , again , the round figure of a million .|For his part, Gundersen has successively raised his estimates of the number of cancers that will result from Fukushima ’s destruction of the earth after the quake and tsunami from a few hundred thousand to, again, the round figure of a million.|163|---ENVIRONMENTAL--HEALTH-------|4|0|ne/remove_random_labels_1_by_t5-small_TOP10|HEALTH-O-ACCIDENTS/SECURITY|HEALTH
11|ne|Former Energy Secretary Steven Chu during a keynote address at an American Bar Association forum in California last week cast nuclear power as critical to curbing greenhouse gas emissions despite challenges surrounding spent fuel .|Former Energy Secretary Steven Chu during a keynote address at an American Bar Association forum in California last week cast nuclear power as critical to American debate despite challenges surrounding opposition campaigns.|1025|ACCIDENTS/SECURITY------PUBLIC------|5|10|ne/framed_decoding0.2/exchange_random_labels_2_by_t5-small_TOP10|O-WASTE-ENVIRONMENTAL|PUBLIC-WEAPONS
31|ne|Former Energy Secretary Steven Chu during a keynote address at an American Bar Association forum in California last week cast nuclear power as critical to curbing greenhouse gas emissions despite challenges surrounding spent fuel .|Former Energy Secretary Steven Chu during a keynote address at an American Bar Association forum in California last week cast nuclear power as critical to American debate despite challenges surrounding opposition campaigns.|63|--ENERGY----------|4|0|ne/framed_decoding0.2/exchange_random_labels_2_by_t5-small_TOP10|O-WASTE-ENVIRONMENTAL|PUBLIC-WEAPONS
99|ne|Former Energy Secretary Steven Chu during a keynote address at an American Bar Association forum in California last week cast nuclear power as critical to curbing greenhouse gas emissions despite challenges surrounding spent fuel .|Former Energy Secretary Steven Chu during a keynote address at an American Bar Association forum in California last week cast nuclear power as critical to American debate despite challenges surrounding opposition campaigns.|77|--ENERGY----PUBLIC------|4|0|ne/framed_decoding0.2/exchange_random_labels_2_by_t5-small_TOP10|O-WASTE-ENVIRONMENTAL|PUBLIC-WEAPONS
11|ne|Former Energy Secretary Steven Chu during a keynote address at an American Bar Association forum in California last week cast nuclear power as critical to curbing greenhouse gas emissions despite challenges surrounding spent fuel .|Former Energy Secretary Steven Chu during a keynote address at an American Bar Association forum in California last week cast nuclear power as critical to curbing greenhouse gas emissions despite challenges surrounding its use.|186|ACCIDENTS/SECURITY---ENVIRONMENTAL---------|4|10|ne/remove_random_labels_1_by_t5-large_TOP10|O-WASTE-ENVIRONMENTAL|ENVIRONMENTAL
31|ne|Former Energy Secretary Steven Chu during a keynote address at an American Bar Association forum in California last week cast nuclear power as critical to curbing greenhouse gas emissions despite challenges surrounding spent fuel .|Former Energy Secretary Steven Chu during a keynote address at an American Bar Association forum in California last week cast nuclear power as critical to curbing greenhouse gas emissions despite challenges surrounding its use.|23|--ENERGY----------|4|10|ne/remove_random_labels_1_by_t5-large_TOP10|O-WASTE-ENVIRONMENTAL|ENVIRONMENTAL
99|ne|Former Energy Secretary Steven Chu during a keynote address at an American Bar Association forum in California last week cast nuclear power as critical to curbing greenhouse gas emissions despite challenges surrounding spent fuel .|Former Energy Secretary Steven Chu during a keynote address at an American Bar Association forum in California last week cast nuclear power as critical to curbing greenhouse gas emissions despite challenges surrounding its use.|45|--ENERGY----PUBLIC------|4|1|ne/remove_random_labels_1_by_t5-large_TOP10|O-WASTE-ENVIRONMENTAL|ENVIRONMENTAL
11|ne|Former US Vice-President Al Gore said ( 18 / 9 / 06 ) : " During my eight years in the White House , every nuclear weapons proliferation issue we dealt with was connected to a nuclear reactor program .|Former US Vice-President Al Gore said (18 / 9 / 06): " During my eight years in the White House, every nuclear proliferation issue we dealt with was connected to a nuclear reactor program.|625|ACCIDENTS/SECURITY------------|4|10|ne/exchange_random_labels_1_by_t5-small_TOP50//ne/exchange_random_labels_1_by_t5-small_TOP10//ne/framed_decoding0.1/exchange_random_labels_1_by_t5-small_TOP10//ne/framed_decoding0.2/exchange_random_labels_1_by_t5-large_TOP10|WEAPONS-O|WASTE//WASTE//ENERGY//HEALTH
31|ne|Former US Vice-President Al Gore said ( 18 / 9 / 06 ) : " During my eight years in the White House , every nuclear weapons proliferation issue we dealt with was connected to a nuclear reactor program .|Former US Vice-President Al Gore said (18 / 9 / 06): " During my eight years in the White House, every nuclear proliferation issue we dealt with was connected to a nuclear reactor program.|81|--ENERGY----------|4|0|ne/exchange_random_labels_1_by_t5-small_TOP50//ne/exchange_random_labels_1_by_t5-small_TOP10//ne/framed_decoding0.1/exchange_random_labels_1_by_t5-small_TOP10//ne/framed_decoding0.2/exchange_random_labels_1_by_t5-large_TOP10|WEAPONS-O|WASTE//WASTE//ENERGY//HEALTH
